DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   WS_WIND_LON               WS_WIND_LAT               WS_COS_HEADING            WS_SIN_HEADING            WIND_N                    WIND_E                    WIND_DIR_SDEV             WS_ROTATION               CAR_SPEED                 
2017-03-24                12:26:04.451              82.18477375               1972.434570               83.18477375               1490358364.452            0                         963                       1.4004272461E+02          4.4824516296E+01          4.4750000000E+01          4.4759147644E+01          4.5075706482E+01          2.0000000000E+00          0.0000000000E+00          2.8971716797E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9175356580E+00          0.0000000000E+00          0.0000000000E+00          3.3525998664E+01          -8.6838785335E+01         2.0000000000E+00          -1.0000000000E-01         -5.0000000000E-01         8.7226406490E-01          4.8902744297E-01          -6.5274404039E-01         -6.4532498280E-01         5.3359388350E+00          0.0000000000E+00          3.8094368833E-03          
2017-03-24                12:26:05.058              82.18478076               1972.434738               83.18478076               1490358365.058            0                         963                       1.4004162742E+02          4.4824516296E+01          4.4750000000E+01          4.4759147644E+01          4.5075706482E+01          2.0000000000E+00          0.0000000000E+00          2.8971849465E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9173687967E+00          0.0000000000E+00          0.0000000000E+00          3.3525998642E+01          -8.6838785332E+01         2.0000000000E+00          -1.0000000000E-01         -5.0000000000E-01         8.7018721335E-01          4.9271326068E-01          -6.0537631123E-01         -5.7821702236E-01         8.2269088328E+00          0.0000000000E+00          4.6765539888E-03          
2017-03-24                12:26:05.664              82.18478779               1972.434907               83.18478779               1490358365.665            0                         963                       1.4002781260E+02          4.4824516296E+01          4.4750000000E+01          4.4759147644E+01          4.5075706482E+01          2.0000000000E+00          0.0000000000E+00          2.8972785609E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9165215293E+00          0.0000000000E+00          0.0000000000E+00          3.3525998637E+01          -8.6838785287E+01         2.0000000000E+00          -1.0000000000E-01         -4.5950000000E-01         8.7122723338E-01          4.9086123969E-01          -5.7114033391E-01         -5.2043918920E-01         1.0368610792E+01          0.0000000000E+00          4.6770074287E-03          
2017-03-24                12:26:06.279              82.18479490               1972.435078               83.18479490               1490358366.279            0                         963                       1.4002310454E+02          4.4824516296E+01          4.4750000000E+01          4.4759147644E+01          4.5075706482E+01          2.0000000000E+00          0.0000000000E+00          2.8975327714E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9154290527E+00          0.0000000000E+00          0.0000000000E+00          3.3525998629E+01          -8.6838785252E+01         2.0000000000E+00          -1.0000000000E-01         -3.9809809810E-01         8.7369087311E-01          4.8648004833E-01          -5.4159808899E-01         -4.6952921957E-01         1.1942167952E+01          0.0000000000E+00          3.8115178697E-03          
2017-03-24                12:26:06.897              82.18480205               1972.435249               83.18480205               1490358366.897            0                         963                       1.4002668762E+02          4.4824516296E+01          4.4750000000E+01          4.4759147644E+01          4.5075706482E+01          2.0000000000E+00          0.0000000000E+00          2.8977781250E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9148679342E+00          0.0000000000E+00          0.0000000000E+00          3.3525998605E+01          -8.6838785260E+01         2.0000000000E+00          -1.0000000000E-01         -3.3623623624E-01         8.7104485969E-01          4.9118556229E-01          -5.1801309326E-01         -4.2739292162E-01         1.2809502139E+01          0.0000000000E+00          1.8938576453E-03          
2017-03-24                12:26:07.509              82.18480913               1972.435419               83.18480913               1490358367.509            0                         963                       1.4001566371E+02          4.4824516296E+01          4.4723026316E+01          4.4759147644E+01          4.5075706482E+01          2.0000000000E+00          0.0000000000E+00          2.8975810485E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9161347470E+00          0.0000000000E+00          0.0000000000E+00          3.3525998603E+01          -8.6838785265E+01         2.0000000000E+00          -1.4950495050E-01         -3.0000000000E-01         8.6949492951E-01          4.9394186658E-01          -5.0336218936E-01         -3.8547765651E-01         1.3879051491E+01          0.0000000000E+00          1.3331639140E-03          
2017-03-24                12:26:08.114              82.18481613               1972.435587               83.18481613               1490358368.114            0                         963                       1.4000114441E+02          4.4824516296E+01          4.4687500000E+01          4.4759147644E+01          4.5075706482E+01          2.0000000000E+00          0.0000000000E+00          2.8973214844E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9171206161E+00          0.0000000000E+00          0.0000000000E+00          3.3525998612E+01          -8.6838785266E+01         2.0000000000E+00          -2.6930693069E-01         -3.0000000000E-01         8.6949492951E-01          4.9394186658E-01          -4.9108070074E-01         -3.4377328454E-01         1.5012636984E+01          0.0000000000E+00          1.1713767298E-03          
2017-03-24                12:26:08.720              82.18482316               1972.435756               83.18482316               1490358368.721            0                         963                       1.4000490128E+02          4.4828951304E+01          4.4729605263E+01          4.4761352619E+01          4.5077272516E+01          2.0000000000E+00          0.0000000000E+00          2.8975786637E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9157185826E+00          0.0000000000E+00          0.0000000000E+00          3.3525998594E+01          -8.6838785269E+01         2.0000000000E+00          -3.4520000000E-01         -3.4520000000E-01         8.7104400029E-01          4.9119270882E-01          -4.8074830341E-01         -3.0093322460E-01         1.6297468630E+01          0.0000000000E+00          1.5482010339E-03          
2017-03-24                12:26:09.329              82.18483021               1972.435925               83.18483021               1490358369.330            0                         963                       1.4002172852E+02          4.4835319519E+01          4.4750000000E+01          4.4764518738E+01          4.5079521179E+01          2.0000000000E+00          0.0000000000E+00          2.8982695312E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9169215709E+00          0.0000000000E+00          0.0000000000E+00          3.3525998585E+01          -8.6838785263E+01         2.0000000000E+00          -4.0000000000E-01         -4.0610610611E-01         8.7302573635E-01          4.8767342053E-01          -4.7841893833E-01         -2.6175329498E-01         1.6964189625E+01          0.0000000000E+00          2.9722289769E-03          
2017-03-24                12:26:09.934              82.18483720               1972.436093               83.18483720               1490358369.934            0                         963                       1.4001858296E+02          4.4835319519E+01          4.4750000000E+01          4.4764518738E+01          4.5079521179E+01          2.0000000000E+00          0.0000000000E+00          2.8983849260E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9153032700E+00          0.0000000000E+00          0.0000000000E+00          3.3525998595E+01          -8.6838785239E+01         2.0000000000E+00          -4.0000000000E-01         -4.6656656657E-01         8.7405213119E-01          4.8582935297E-01          -4.8284789249E-01         -2.2608246629E-01         1.7103593026E+01          0.0000000000E+00          5.2616183844E-03          
2017-03-24                12:26:10.538              82.18484419               1972.436261               83.18484419               1490358370.538            0                         963                       1.4001195534E+02          4.4835319519E+01          4.4750000000E+01          4.4764518738E+01          4.5079521179E+01          2.0000000000E+00          0.0000000000E+00          2.8983055201E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9155104484E+00          0.0000000000E+00          0.0000000000E+00          3.3525998551E+01          -8.6838785238E+01         2.0000000000E+00          -4.5405405405E-01         -5.0000000000E-01         8.7393040046E-01          4.8604552065E-01          -4.9406488584E-01         -2.0517104018E-01         1.6288132200E+01          0.0000000000E+00          5.1820550461E-03          
2017-03-24                12:26:11.141              82.18485117               1972.436428               83.18485117               1490358371.141            0                         963                       1.4001483154E+02          4.4835319519E+01          4.4750000000E+01          4.4764518738E+01          4.5079521179E+01          2.0000000000E+00          0.0000000000E+00          2.8985677734E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9165426505E+00          0.0000000000E+00          0.0000000000E+00          3.3525998488E+01          -8.6838785246E+01         2.0000000000E+00          -5.7477477477E-01         -5.0000000000E-01         8.7239094888E-01          4.8880569823E-01          -5.0627688184E-01         -1.8726628402E-01         1.5232696737E+01          0.0000000000E+00          4.8814618997E-03          
2017-03-24                12:26:11.746              82.18485818               1972.436596               83.18485818               1490358371.747            0                         963                       1.4001712133E+02          4.4835319519E+01          4.4750000000E+01          4.4764518738E+01          4.5079521179E+01          2.0000000000E+00          0.0000000000E+00          2.8987015646E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9162600317E+00          0.0000000000E+00          0.0000000000E+00          3.3525998507E+01          -8.6838785213E+01         2.0000000000E+00          -6.0000000000E-01         -4.5195195195E-01         8.7165823997E-01          4.9011340760E-01          -5.1914966277E-01         -1.7310674214E-01         1.3762442432E+01          0.0000000000E+00          4.8064920741E-03          
2017-03-24                12:26:12.359              82.18486528               1972.436767               83.18486528               1490358372.360            0                         963                       1.4001344058E+02          4.4835319519E+01          4.4794736842E+01          4.4764518738E+01          4.5079521179E+01          2.0000000000E+00          0.0000000000E+00          2.8989477919E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9165717101E+00          0.0000000000E+00          0.0000000000E+00          3.3525998499E+01          -8.6838785187E+01         2.0000000000E+00          -5.9059059059E-01         -4.0000000000E-01         8.7137454888E-01          4.9061732230E-01          -5.3596770906E-01         -1.5964834027E-01         1.1959653026E+01          0.0000000000E+00          6.0349235203E-03          
2017-03-24                12:26:12.971              82.18487236               1972.436937               83.18487236               1490358372.972            0                         963                       1.4001092529E+02          4.4835319519E+01          4.4812500000E+01          4.4764518738E+01          4.5079521179E+01          2.0000000000E+00          0.0000000000E+00          2.8989839844E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9165654119E+00          0.0000000000E+00          0.0000000000E+00          3.3525998448E+01          -8.6838785169E+01         2.0000000000E+00          -5.2932932933E-01         -4.0000000000E-01         8.7242105426E-01          4.8875247163E-01          -5.5542211204E-01         -1.4681859334E-01         9.9384034056E+00          0.0000000000E+00          8.1764657609E-03          
2017-03-24                12:26:13.573              82.18487933               1972.437104               83.18487933               1490358373.574            0                         963                       1.4001092529E+02          4.4835319519E+01          4.4812500000E+01          4.4764518738E+01          4.5079521179E+01          2.0000000000E+00          0.0000000000E+00          2.8989839844E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9164952806E+00          0.0000000000E+00          0.0000000000E+00          3.3525998412E+01          -8.6838785171E+01         2.0000000000E+00          -4.6906906907E-01         -4.0000000000E-01         8.7239369465E-01          4.8880122590E-01          -5.7646853589E-01         -1.3485197653E-01         7.3206899465E+00          0.0000000000E+00          7.0874673252E-03          
2017-03-24                12:26:14.177              82.18488632               1972.437272               83.18488632               1490358374.178            0                         963                       1.4001053146E+02          4.4840531279E+01          4.4750000000E+01          4.4767217134E+01          4.5081417766E+01          2.0000000000E+00          0.0000000000E+00          2.8993572348E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9178269530E+00          0.0000000000E+00          0.0000000000E+00          3.3525998383E+01          -8.6838785171E+01         2.0000000000E+00          -4.0860860861E-01         -4.0000000000E-01         8.7136086907E-01          4.9064169944E-01          -5.9584535047E-01         -1.2244193882E-01         5.8069076354E+00          0.0000000000E+00          5.6772921637E-03          
2017-03-24                12:26:14.789              82.18489339               1972.437441               83.18489339               1490358374.789            0                         963                       1.4000726463E+02          4.4845634460E+01          4.4765789474E+01          4.4769859314E+01          4.5083274841E+01          2.0000000000E+00          0.0000000000E+00          2.8995017105E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9174398332E+00          0.0000000000E+00          0.0000000000E+00          3.3525998386E+01          -8.6838785097E+01         2.0000000000E+00          -4.0000000000E-01         -4.0000000000E-01         8.7031049496E-01          4.9250035953E-01          -6.1100903150E-01         -1.0883337375E-01         7.0438360021E+00          0.0000000000E+00          3.8606051263E-03          
2017-03-24                12:26:15.394              82.18490039               1972.437609               83.18490039               1490358375.394            0                         963                       1.4001133728E+02          4.4845634460E+01          4.4812500000E+01          4.4769859314E+01          4.5083274841E+01          2.0000000000E+00          0.0000000000E+00          2.8997207031E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9182258694E+00          0.0000000000E+00          0.0000000000E+00          3.3525998386E+01          -8.6838785076E+01         2.0000000000E+00          -4.1310000000E-01         -4.0000000000E-01         8.6994388586E-01          4.9314509741E-01          -6.2202415942E-01         -9.6576776959E-02         7.8198994851E+00          0.0000000000E+00          2.8801440300E-03          
2017-03-24                12:26:16.003              82.18490744               1972.437779               83.18490744               1490358376.003            0                         963                       1.4001133728E+02          4.4845634460E+01          4.4812500000E+01          4.4769859314E+01          4.5083274841E+01          2.0000000000E+00          0.0000000000E+00          2.8997207031E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9178902176E+00          0.0000000000E+00          0.0000000000E+00          3.3525998381E+01          -8.6838785115E+01         2.0000000000E+00          -4.7400000000E-01         -4.0000000000E-01         8.7203101885E-01          4.8944103307E-01          -6.3093912376E-01         -8.4879017474E-02         8.3547920218E+00          0.0000000000E+00          2.3399777272E-03          
2017-03-24                12:26:16.622              82.18491462               1972.437951               83.18491462               1490358376.623            0                         963                       1.4000910211E+02          4.4845634460E+01          4.4812500000E+01          4.4769859314E+01          4.5083274841E+01          2.0000000000E+00          0.0000000000E+00          2.8997091180E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9179600073E+00          0.0000000000E+00          0.0000000000E+00          3.3525998391E+01          -8.6838785104E+01         2.0000000000E+00          -5.0000000000E-01         -3.6403596404E-01         8.7322782400E-01          4.8731146699E-01          -6.3654237929E-01         -6.9494830053E-02         7.9924946672E+00          0.0000000000E+00          2.9430714273E-03          
2017-03-24                12:26:17.226              82.18492160               1972.438118               83.18492160               1490358377.226            0                         963                       1.4000638894E+02          4.4845634460E+01          4.4812500000E+01          4.4769859314E+01          4.5083274841E+01          2.0000000000E+00          0.0000000000E+00          2.9001968195E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9179014771E+00          0.0000000000E+00          0.0000000000E+00          3.3525998395E+01          -8.6838785085E+01         2.0000000000E+00          -5.0000000000E-01         -3.0379620380E-01         8.7373994977E-01          4.8639324515E-01          -6.3652671313E-01         -5.4845096618E-02         7.8310496478E+00          0.0000000000E+00          2.9285915386E-03          
2017-03-24                12:26:17.823              82.18492852               1972.438284               83.18492852               1490358377.824            0                         963                       1.3998168945E+02          4.4845634460E+01          4.4812500000E+01          4.4769859314E+01          4.5083274841E+01          2.0000000000E+00          0.0000000000E+00          2.8998445312E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9180645260E+00          0.0000000000E+00          0.0000000000E+00          3.3525998359E+01          -8.6838785080E+01         2.0000000000E+00          -5.5605605606E-01         -2.4394394394E-01         8.7329566485E-01          4.8718983095E-01          -6.2746990518E-01         -4.0834022889E-02         7.9867814066E+00          0.0000000000E+00          1.9199302064E-03          
2017-03-24                12:26:18.423              82.18493545               1972.438451               83.18493545               1490358378.423            0                         963                       1.3998168945E+02          4.4845634460E+01          4.4812500000E+01          4.4769859314E+01          4.5083274841E+01          2.0000000000E+00          0.0000000000E+00          2.8998445312E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9188287691E+00          0.0000000000E+00          0.0000000000E+00          3.3525998355E+01          -8.6838785074E+01         2.0000000000E+00          -6.0000000000E-01         -2.1601601602E-01         8.7209619156E-01          4.8931940719E-01          -6.1801484632E-01         -3.3075018070E-02         8.0415615468E+00          0.0000000000E+00          2.1759147234E-03          
2017-03-24                12:26:19.035              82.18494253               1972.438621               83.18494253               1490358379.035            0                         963                       1.3999403044E+02          4.4849901782E+01          4.4812500000E+01          4.4772071999E+01          4.5084763135E+01          2.0000000000E+00          0.0000000000E+00          2.9001316324E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9201170798E+00          0.0000000000E+00          0.0000000000E+00          3.3525998384E+01          -8.6838785067E+01         2.0000000000E+00          -6.0000000000E-01         -2.7727727728E-01         8.6893717872E-01          4.9490294348E-01          -6.0848518888E-01         -2.7869772876E-02         8.0480507612E+00          0.0000000000E+00          2.8388183268E-03          
2017-03-24                12:26:19.654              82.18494970               1972.438793               83.18494970               1490358379.654            0                         963                       1.4001434326E+02          4.4855522156E+01          4.4812500000E+01          4.4774986267E+01          4.5086723328E+01          2.0000000000E+00          0.0000000000E+00          2.9012646484E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9212961618E+00          0.0000000000E+00          0.0000000000E+00          3.3525998385E+01          -8.6838785060E+01         2.0000000000E+00          -6.0000000000E-01         -3.0000000000E-01         8.7012246409E-01          4.9279946293E-01          -6.0373982295E-01         -2.3512103091E-02         7.9469984506E+00          0.0000000000E+00          1.2255675136E-03          
2017-03-24                12:26:20.259              82.18495671               1972.438961               83.18495671               1490358380.260            0                         963                       1.4001496839E+02          4.4855522156E+01          4.4812500000E+01          4.4774986267E+01          4.5086723328E+01          2.0000000000E+00          0.0000000000E+00          2.9012926336E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9228087946E+00          0.0000000000E+00          0.0000000000E+00          3.3525998384E+01          -8.6838785056E+01         2.0000000000E+00          -6.0000000000E-01         -3.0000000000E-01         8.7376621025E-01          4.8634602965E-01          -6.0143357852E-01         -1.7932510358E-02         7.6415645814E+00          0.0000000000E+00          9.8961174936E-04          
2017-03-24                12:26:20.859              82.18496366               1972.439128               83.18496366               1490358380.860            0                         963                       1.4002950247E+02          4.4855522156E+01          4.4815789474E+01          4.4774986267E+01          4.5086723328E+01          2.0000000000E+00          0.0000000000E+00          2.9019744655E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9272647825E+00          0.0000000000E+00          0.0000000000E+00          3.3525998389E+01          -8.6838785059E+01         2.0000000000E+00          -5.4004004004E-01         -2.4004004004E-01         8.7326247597E-01          4.8724933733E-01          -6.0223262650E-01         -1.0677579988E-02         7.0670667601E+00          0.0000000000E+00          2.5260656951E-03          
2017-03-24                12:26:21.471              82.18497074               1972.439298               83.18497074               1490358381.472            0                         963                       1.4001190186E+02          4.4864982605E+01          4.4875000000E+01          4.4779350281E+01          4.5089805603E+01          2.0000000000E+00          0.0000000000E+00          2.9033583984E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9301716227E+00          0.0000000000E+00          0.0000000000E+00          3.3525998384E+01          -8.6838785033E+01         2.0000000000E+00          -5.0000000000E-01         -2.2120000000E-01         8.7292207727E-01          4.8785965914E-01          -6.0434988468E-01         -2.4796997392E-03         6.0371625169E+00          0.0000000000E+00          5.1320821406E-03          
2017-03-24                12:26:22.082              82.18497780               1972.439467               83.18497780               1490358382.082            0                         963                       1.4003179129E+02          4.4864982605E+01          4.4836842105E+01          4.4779350281E+01          4.5089805603E+01          2.0000000000E+00          0.0000000000E+00          2.9040395169E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9313694526E+00          0.0000000000E+00          0.0000000000E+00          3.3525998374E+01          -8.6838784989E+01         2.0000000000E+00          -5.0000000000E-01         -2.8220000000E-01         8.7292207727E-01          4.8785965914E-01          -6.0627062347E-01         5.5851552519E-03          4.9247138870E+00          0.0000000000E+00          7.4294782757E-03          
2017-03-24                12:26:22.684              82.18498477               1972.439634               83.18498477               1490358382.684            0                         963                       1.4004447937E+02          4.4864982605E+01          4.4812500000E+01          4.4779350281E+01          4.5089805603E+01          2.0000000000E+00          0.0000000000E+00          2.9044740234E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9320725917E+00          0.0000000000E+00          0.0000000000E+00          3.3525998337E+01          -8.6838784960E+01         2.0000000000E+00          -5.0000000000E-01         -3.0000000000E-01         8.7256406811E-01          4.8849893049E-01          -6.0451487984E-01         1.1370262737E-02          4.1149062303E+00          0.0000000000E+00          5.8380826070E-03          
2017-03-24                12:26:23.292              82.18499181               1972.439803               83.18499181               1490358383.292            0                         963                       1.4001831617E+02          4.4864982605E+01          4.4855263158E+01          4.4779350281E+01          4.5089805603E+01          2.0000000000E+00          0.0000000000E+00          2.9041895148E+04          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.9311186224E+00          0.0000000000E+00          0.0000000000E+00          3.3525998310E+01          -8.6838784936E+01         2.0000000000E+00          -5.0000000000E-01         -3.0000000000E-01         8.7208803414E-01          4.8934895031E-01          -6.0145614552E-01         9.1135603866E-03          4.9279277915E+00          0.0000000000E+00          4.0489663175E-03          
